date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-06-02,NB-FUR-021,25,768026.75,30721.07,0.0
2025-05-20,NB-SMA-128,6,112876.32,18812.72,0.0
2024-05-11,NB-DÉC-094,14,21196.7,1514.05,1.0
2024-11-02,NB-SMA-115,23,355890.96,15473.52,0.0
2025-06-22,NB-KIT-160,6,47638.2,7939.7,0.0
2024-05-21,NB-FUR-038,6,133133.64,22188.94,0.0
2026-01-01,NB-SMA-142,2,20613.48,10306.74,0.0
2025-06-01,NB-DÉC-052,9,11203.65,1244.85,0.0
2024-10-30,NB-DÉC-091,15,43129.2,2875.28,0.0
2024-10-24,NB-KIT-200,1,6247.93,6247.93,0.0
2024-05-09,NB-SMA-104,4,51796.56,12949.14,0.0
2024-08-07,NB-DÉC-064,7,44826.74,6403.82,0.0
2025-09-12,NB-SMA-120,13,82249.96,6326.92,0.0
2024-10-08,NB-KIT-167,1,4747.97,4747.97,0.0
2025-07-17,NB-DÉC-066,7,47006.12,6715.16,0.0
2025-05-19,NB-FUR-019,32,258235.2,8069.85,0.0
2025-01-17,NB-FUR-006,34,847955.92,24939.88,0.0
2024-07-27,NB-DÉC-074,6,39959.22,6659.87,0.0
2025-09-03,NB-KIT-182,0,0.0,5851.49,0.0
2024-12-06,NB-FUR-047,8,307361.76,38420.22,0.0
2024-06-12,NB-KIT-175,1,4194.16,4194.16,0.0
2024-07-10,NB-DÉC-084,7,14332.99,2047.57,0.0
2025-07-06,NB-DÉC-095,26,146847.74,5647.99,0.0
2025-08-28,NB-KIT-200,1,6247.93,6247.93,0.0
2025-06-21,NB-FUR-030,31,376845.61,12156.31,0.0
2024-10-29,NB-FUR-025,25,662987.0,26519.48,0.0
2024-10-20,NB-FUR-007,185,1180727.35,6382.31,1.0
2024-07-08,NB-FUR-015,53,829084.3,15643.1,0.0
2024-11-11,NB-KIT-166,4,19516.76,4879.19,0.0
2025-02-23,NB-KIT-188,1,875.83,875.83,1.0
2025-06-05,NB-SMA-125,8,171650.48,21456.31,0.0
2024-04-25,NB-KIT-166,2,9758.38,4879.19,0.0
2025-07-31,NB-KIT-180,1,4676.47,4676.47,0.0
2025-04-19,NB-FUR-013,38,1058537.12,27856.24,0.0
2026-03-11,NB-SMA-110,11,236014.35,21455.85,0.0
2025-04-13,NB-KIT-169,2,15305.9,7652.95,0.0
2025-10-07,NB-SMA-141,3,31505.07,10501.69,0.0
2025-01-27,NB-DÉC-057,22,55033.66,2501.53,1.0
2024-02-06,NB-DÉC-058,4,9448.96,2362.24,0.0
2024-08-10,NB-KIT-171,0,0.0,7663.86,0.0
2025-05-22,NB-KIT-195,1,3703.59,3703.59,0.0
2025-10-25,NB-SMA-128,12,225752.64,18812.72,0.0
2025-04-18,NB-SMA-114,14,268589.72,19184.98,0.0
2024-04-09,NB-FUR-034,8,248481.52,31060.19,0.0
2024-04-12,NB-SMA-148,1,16836.43,16836.43,0.0
2024-03-18,NB-KIT-155,1,8667.96,8667.96,0.0
2025-07-04,NB-KIT-156,2,15974.48,7987.24,0.0
2025-08-19,NB-DÉC-090,18,87285.6,4849.2,0.0
2024-03-27,NB-FUR-007,35,272166.65,7776.19,0.0
2025-11-27,NB-FUR-015,68,1063730.8,15643.1,0.0
2025-06-12,NB-KIT-154,2,14262.26,7131.13,0.0
2024-08-27,NB-SMA-113,9,103187.25,11465.25,0.0
2025-10-10,NB-SMA-122,17,103326.34,6078.02,0.0
2024-09-23,NB-SMA-103,11,144483.9,13134.9,0.0
2024-08-12,NB-KIT-159,1,6710.74,6710.74,0.0
2024-02-04,NB-DÉC-091,22,63256.16,2875.28,0.0
2024-09-27,NB-FUR-020,40,1094054.8,27351.37,0.0
2025-04-01,NB-FUR-042,10,154148.7,15414.87,0.0
2024-01-03,NB-FUR-008,13,140263.89,10789.53,0.0
2024-04-30,NB-FUR-016,45,1198466.55,26632.59,1.0
2024-08-30,NB-KIT-170,5,45361.1,9072.22,0.0
2024-01-29,NB-FUR-014,27,675578.07,25021.41,
2024-11-20,NB-DÉC-089,11,19407.74,1764.34,0.0
2025-10-26,NB-KIT-186,4,21325.2,5331.3,1.0
2024-01-17,NB-DÉC-061,10,88283.5,8828.35,0.0
2025-12-28,NB-SMA-102,23,234997.9,10217.3,0.0
2024-08-07,NB-KIT-168,2,12570.16,6285.08,0.0
2025-05-01,NB-KIT-163,4,29706.28,7426.57,0.0
2025-06-28,NB-SMA-111,19,163241.35,8591.65,0.0
2024-03-25,NB-SMA-128,21,308598.99,14695.19,1.0
2024-05-26,NB-FUR-026,38,313021.58,8237.41,0.0
2024-07-31,NB-FUR-030,23,279595.13,12156.31,0.0
2026-01-12,NB-FUR-001,21,110368.23,5255.63,0.0
2025-06-19,NB-DÉC-076,12,92291.64,7690.97,0.0
2025-05-28,NB-KIT-157,2,3529.66,1764.83,0.0
2025-12-19,NB-FUR-007,35,272166.65,7776.19,0.0
2025-03-19,NB-DÉC-068,10,48972.5,4897.25,0.0
2024-01-24,NB-KIT-187,0,0.0,8357.0,0.0
2025-10-04,NB-DÉC-061,19,167738.65,8828.35,0.0
2025-10-04,NB-SMA-138,0,0.0,5357.33,0.0
2024-07-03,NB-SMA-108,10,104445.1,10444.51,0.0
2025-01-12,NB-FUR-029,27,651821.31,24141.53,0.0
2026-03-05,NB-DÉC-054,13,73823.62,5678.74,0.0
2025-10-15,NB-SMA-101,16,92286.4,5767.9,0.0
2024-11-22,NB-KIT-184,0,0.0,7938.04,0.0
2024-11-26,NB-DÉC-067,24,36615.84,1525.66,0.0
2025-12-09,NB-FUR-023,18,403308.18,22406.01,0.0
2024-08-11,NB-KIT-151,3,15338.88,5112.96,0.0
2025-04-04,NB-DÉC-076,11,84600.67,7690.97,0.0
2024-05-25,NB-SMA-125,11,236019.41,21456.31,0.0
2026-01-24,NB-DÉC-100,9,39040.74,4337.86,0.0
2025-03-30,NB-KIT-199,0,0.0,3064.09,0.0
2025-06-27,NB-FUR-015,34,531865.4,15643.1,0.0
2024-10-15,NB-DÉC-051,6,11068.98,1844.83,0.0
2025-03-03,NB-DÉC-095,19,107311.81,5647.99,0.0
2025-03-15,NB-KIT-165,6,25130.82,4188.47,0.0
2025-04-30,NB-SMA-103,12,157618.8,13134.9,0.0
2024-01-23,NB-SMA-105,8,89948.64,11243.58,0.0
2026-01-04,NB-FUR-050,19,407106.16,21426.64,0.0
2025-01-24,NB-DÉC-096,17,100207.35,5894.55,0.0
2024-09-27,NB-SMA-101,9,51911.1,5767.9,0.0
2024-06-10,NB-FUR-014,16,400342.56,25021.41,0.0
2026-02-26,NB-DÉC-055,3,13584.87,4528.29,0.0
2024-04-21,NB-KIT-187,0,0.0,7066.86,1.0
2026-01-27,NB-KIT-164,3,18200.19,6066.73,1.0
2025-06-22,NB-FUR-030,23,279595.13,12156.31,0.0
2026-01-08,NB-FUR-038,6,133133.64,22188.94,0.0
2025-02-10,NB-SMA-116,8,38250.72,4781.34,0.0
2024-09-01,NB-SMA-139,1,17265.09,17265.09,0.0
2024-01-11,NB-KIT-156,1,7987.24,7987.24,0.0
2024-05-31,NB-DÉC-092,21,86705.85,4128.85,0.0
2024-02-18,NB-KIT-171,0,0.0,7663.86,0.0
2024-03-13,NB-FUR-017,21,302620.71,14410.51,0.0
2024-04-10,NB-SMA-122,12,72936.24,6078.02,0.0
2025-12-12,NB-KIT-162,0,0.0,6627.62,0.0
2026-01-28,NB-SMA-122,8,48624.16,6078.02,0.0
2025-07-12,NB-DÉC-092,24,99092.4,4128.85,0.0
2024-11-01,NB-DÉC-090,20,96984.0,4849.2,0.0
2026-01-17,NB-SMA-107,10,59028.3,5902.83,0.0
2026-01-05,NB-FUR-018,21,243345.06,11587.86,0.0
2024-11-10,NB-DÉC-077,13,70468.19,5420.63,0.0
2024-06-29,NB-KIT-155,10,67492.5,6749.25,1.0
2025-02-19,NB-SMA-103,5,65674.5,13134.9,0.0
2025-12-04,NB-FUR-046,11,93765.98,8524.18,0.0
2025-12-28,NB-KIT-169,4,30611.8,7652.95,0.0
2024-01-17,NB-KIT-163,3,22279.71,7426.57,0.0
2024-02-10,NB-DÉC-056,5,4923.25,984.65,0.0
2026-02-11,NB-FUR-048,10,111659.5,11165.95,0.0
2024-02-25,NB-DÉC-063,10,11103.1,1110.31,0.0
2026-01-07,NB-FUR-016,23,794994.31,34564.97,0.0
2026-02-20,NB-DÉC-070,15,82647.15,5509.81,0.0
2025-08-08,NB-FUR-030,26,316064.06,12156.31,0.0
2025-11-04,NB-FUR-036,17,548247.11,32249.83,0.0
2025-04-18,NB-FUR-023,15,336090.15,22406.01,0.0
2025-06-19,NB-FUR-028,45,1403416.8,31187.04,0.0
2025-09-26,NB-SMA-143,2,9909.2,4954.6,0.0
2025-06-10,NB-SMA-104,7,90643.98,12949.14,0.0
2025-01-08,NB-DÉC-080,10,70635.4,7063.54,0.0
2024-02-16,NB-DÉC-099,13,73829.6,5679.2,0.0
2025-01-06,NB-KIT-151,2,10225.92,5112.96,0.0
2025-10-01,NB-KIT-156,3,23961.72,7987.24,0.0
2024-06-25,NB-DÉC-098,13,57125.9,4394.3,0.0
2025-09-26,NB-KIT-155,4,34671.84,8667.96,0.0
2024-12-29,NB-DÉC-090,39,164445.45,4216.55,1.0
2024-10-05,NB-FUR-021,36,1105958.52,30721.07,0.0
2025-06-25,NB-KIT-157,4,7059.32,1764.83,0.0
2024-04-13,NB-DÉC-063,12,13323.72,1110.31,0.0
2025-05-04,NB-FUR-026,52,428345.32,8237.41,0.0
2025-10-08,NB-FUR-034,9,279541.71,31060.19,0.0
2026-01-13,NB-FUR-049,10,322062.8,32206.28,0.0
2025-04-14,NB-SMA-121,12,225983.64,18831.97,0.0
2026-02-27,NB-FUR-047,21,806824.62,38420.22,0.0
2025-02-04,NB-SMA-137,3,45477.99,15159.33,0.0
2025-06-28,NB-DÉC-080,11,77698.94,7063.54,0.0
2025-12-04,NB-SMA-125,7,150194.17,21456.31,0.0
2025-06-12,NB-SMA-135,2,29904.08,14952.04,0.0
2026-01-18,NB-DÉC-084,5,10237.85,2047.57,0.0
2024-05-16,NB-KIT-161,2,8908.14,4454.07,0.0
2025-04-28,NB-DÉC-085,11,12149.61,1104.51,0.0
2025-05-21,NB-SMA-110,12,257470.2,21455.85,0.0
2025-11-06,NB-DÉC-098,18,79097.4,4394.3,0.0
2024-11-13,NB-KIT-182,0,0.0,5851.49,0.0
2026-01-29,NB-FUR-020,35,957297.95,27351.37,0.0
2024-12-05,NB-KIT-188,2,2219.18,1109.59,0.0
2026-01-29,NB-FUR-044,7,77686.56,11098.08,0.0
2025-01-15,NB-SMA-104,3,38847.42,12949.14,0.0
2024-09-22,NB-KIT-189,0,0.0,4286.84,0.0
2024-10-26,NB-DÉC-079,24,64416.96,2684.04,0.0
2025-08-09,NB-DÉC-089,4,7057.36,1764.34,0.0
2024-04-18,NB-KIT-200,1,5574.81,5574.81,1.0
2026-02-05,NB-DÉC-073,7,52954.02,7564.86,0.0
2025-07-29,NB-DÉC-069,17,69515.21,4089.13,0.0
2025-06-02,NB-DÉC-097,17,42554.74,2503.22,0.0
2024-10-28,NB-KIT-173,1,4104.83,4104.83,0.0
2025-02-19,NB-SMA-116,14,66938.76,4781.34,0.0
2025-01-19,NB-FUR-036,24,773995.92,32249.83,0.0
2024-08-16,NB-DÉC-100,6,26027.16,4337.86,0.0
2025-11-12,NB-DÉC-082,10,61233.4,6123.34,0.0
2024-03-14,NB-DÉC-088,7,21005.04,3000.72,0.0
2024-09-02,NB-FUR-004,36,425998.08,11833.28,0.0
2025-11-30,NB-FUR-031,8,89082.88,11135.36,0.0
2024-09-16,NB-DÉC-060,9,58803.75,6533.75,0.0
2024-12-14,NB-FUR-019,55,443841.75,8069.85,0.0
2024-10-13,NB-SMA-105,19,213628.02,11243.58,0.0
2025-06-10,NB-FUR-036,4,128999.32,32249.83,0.0
2024-06-14,NB-DÉC-052,5,6224.25,1244.85,0.0
2026-02-11,NB-FUR-022,30,818790.9,27293.03,0.0
2025-09-30,NB-DÉC-056,7,6892.55,984.65,0.0
2024-01-30,NB-KIT-175,1,4194.16,4194.16,0.0
2025-06-04,NB-DÉC-071,8,13409.84,1676.23,0.0
2025-03-17,NB-FUR-004,47,556164.16,11833.28,0.0
2025-10-25,NB-SMA-145,10,172443.9,17244.39,0.0
2025-11-29,NB-FUR-009,185,1057299.05,5715.13,1.0
2026-03-17,NB-KIT-156,1,7987.24,7987.24,0.0
2025-07-29,NB-SMA-125,3,64368.93,21456.31,0.0
2024-06-13,NB-FUR-036,14,451497.62,32249.83,0.0
2025-09-17,NB-DÉC-063,8,8882.48,1110.31,0.0
2024-09-04,NB-SMA-105,14,157410.12,11243.58,0.0
2025-04-29,NB-FUR-042,12,184978.44,15414.87,0.0
2025-10-05,NB-KIT-161,2,8908.14,4454.07,0.0
2024-10-19,NB-KIT-192,1,661.61,661.61,0.0
2024-01-28,NB-SMA-102,12,122607.6,10217.3,0.0
2025-07-10,NB-SMA-111,13,111691.45,8591.65,0.0
2024-04-01,NB-KIT-163,4,29706.28,7426.57,0.0
2025-01-01,NB-DÉC-093,11,46731.3,4248.3,1.0
2025-10-05,NB-SMA-139,4,69060.36,17265.09,0.0
2025-03-17,NB-DÉC-064,13,83249.66,6403.82,0.0
2024-08-11,NB-DÉC-092,20,82577.0,4128.85,0.0
2024-07-15,NB-FUR-050,12,257119.68,21426.64,0.0
2024-04-06,NB-SMA-130,22,352754.82,16034.31,0.0
2025-11-02,NB-SMA-114,33,633104.34,19184.98,0.0
2025-08-15,NB-SMA-110,21,377768.58,17988.98,1.0
2025-08-23,NB-FUR-033,24,213392.4,8891.35,0.0
2025-05-23,NB-DÉC-096,24,141469.2,5894.55,0.0
2025-08-14,NB-DÉC-077,12,65047.56,5420.63,0.0
2024-08-25,NB-FUR-036,15,483747.45,32249.83,0.0
2025-12-03,NB-DÉC-059,1,8973.1,8973.1,0.0
2024-07-21,NB-FUR-024,39,509582.97,13066.23,0.0
2024-10-16,NB-FUR-046,19,161959.42,8524.18,0.0
2026-02-14,NB-KIT-153,5,26874.55,5374.91,0.0
2025-07-20,NB-FUR-030,34,413314.54,12156.31,0.0
2026-01-15,NB-SMA-117,10,77009.1,7700.91,0.0
2025-11-09,NB-DÉC-085,25,27612.75,1104.51,0.0
2025-07-06,NB-SMA-108,14,146223.14,10444.51,0.0
2025-05-29,NB-SMA-109,6,109500.78,18250.13,0.0
2024-11-12,NB-DÉC-064,14,89653.48,6403.82,0.0
2024-03-15,NB-FUR-050,13,278546.32,21426.64,0.0
2025-02-05,NB-FUR-007,36,279942.84,7776.19,0.0
2025-02-21,NB-DÉC-062,13,30438.85,2341.45,0.0
2025-05-24,NB-KIT-168,0,0.0,6285.08,0.0
2024-03-03,NB-KIT-176,1,2470.85,2470.85,0.0
2025-12-02,NB-SMA-130,6,96205.86,16034.31,0.0
2024-05-15,NB-KIT-152,1,9116.14,9116.14,0.0
2025-11-26,NB-DÉC-070,19,104686.39,5509.81,0.0
2024-08-06,NB-DÉC-057,14,39835.6,2845.4,0.0
2026-01-24,NB-SMA-115,20,309470.4,15473.52,0.0
2025-01-12,NB-SMA-126,23,429814.57,18687.59,0.0
2025-06-21,NB-FUR-035,12,312077.28,26006.44,0.0
2026-01-06,NB-FUR-008,21,226580.13,10789.53,0.0
2024-04-06,NB-DÉC-085,19,20985.69,1104.51,0.0
2025-03-14,NB-DÉC-067,11,16782.26,1525.66,0.0
2026-01-24,NB-FUR-050,15,321399.6,21426.64,0.0
2026-01-12,NB-DÉC-060,11,71871.25,6533.75,0.0
2026-02-14,NB-DÉC-081,8,20857.44,2607.18,0.0
2024-11-10,NB-KIT-190,1,4117.14,4117.14,0.0
2024-02-29,NB-DÉC-080,11,77698.94,7063.54,0.0
2025-09-29,NB-KIT-155,8,55918.08,6989.76,1.0
2025-05-29,NB-FUR-001,25,131390.75,5255.63,0.0
2024-10-29,NB-FUR-010,41,1015636.83,24771.63,0.0
2025-11-11,NB-KIT-154,3,21393.39,7131.13,0.0
2026-02-08,NB-FUR-002,29,871532.65,30052.85,0.0
2025-10-24,NB-KIT-163,8,59412.56,7426.57,0.0
2025-05-16,NB-FUR-038,10,221889.4,22188.94,0.0
2024-11-28,NB-DÉC-070,25,123938.0,4957.52,1.0
2025-01-26,NB-KIT-162,4,23550.64,5887.66,1.0
2024-03-04,NB-FUR-029,22,531113.66,24141.53,0.0
2025-04-05,NB-SMA-132,1,17326.31,17326.31,0.0
2024-11-20,NB-KIT-152,4,36464.56,9116.14,0.0
2025-03-18,NB-DÉC-091,16,46004.48,2875.28,0.0
2025-09-16,NB-FUR-020,33,902595.21,27351.37,0.0
2025-03-12,NB-SMA-102,13,132824.9,10217.3,0.0
2025-07-23,NB-DÉC-062,18,42146.1,2341.45,0.0
2025-04-23,NB-SMA-103,18,199568.7,11087.15,1.0
2026-03-25,NB-FUR-002,35,928905.25,26540.15,1.0
2025-12-11,NB-FUR-006,29,723256.52,24939.88,0.0
2024-02-15,NB-SMA-148,2,33672.86,16836.43,0.0
2025-06-23,NB-DÉC-093,9,45805.68,5089.52,0.0
2026-01-17,NB-KIT-163,6,44559.42,7426.57,0.0
2024-01-12,NB-KIT-195,1,3703.59,3703.59,0.0
2025-09-13,NB-SMA-134,2,16866.82,8433.41,0.0
2024-06-17,NB-FUR-047,11,422622.42,38420.22,0.0
2024-01-29,NB-FUR-028,45,1403416.8,31187.04,0.0
2026-01-31,NB-DÉC-086,5,14296.8,2859.36,0.0
2024-09-08,NB-FUR-037,12,69287.64,5773.97,0.0
2024-05-22,NB-SMA-120,7,44288.44,6326.92,0.0
2025-11-23,NB-SMA-138,2,10714.66,5357.33,0.0
2024-11-14,NB-FUR-010,78,1608741.42,20624.89,1.0
2024-04-23,NB-DÉC-085,9,9940.59,1104.51,0.0
2025-02-03,NB-SMA-149,0,0.0,8625.45,0.0
2026-02-16,NB-SMA-146,1,9381.19,9381.19,0.0
2024-11-18,NB-SMA-136,2,23683.56,11841.78,0.0
2024-10-20,NB-SMA-114,50,733659.0,14673.18,1.0
2024-09-26,NB-FUR-013,41,1142105.84,27856.24,0.0
2024-02-25,NB-FUR-002,23,691215.55,30052.85,0.0
2025-10-19,NB-SMA-111,29,249157.85,8591.65,0.0
2024-08-13,NB-DÉC-081,8,20857.44,2607.18,0.0
2025-07-30,NB-KIT-165,3,12565.41,4188.47,0.0
2024-10-22,NB-DÉC-079,40,81506.0,2037.65,1.0
2025-08-24,NB-KIT-183,1,4025.33,4025.33,0.0
2026-03-21,NB-SMA-136,1,11841.78,11841.78,0.0
2025-07-16,NB-SMA-131,0,0.0,16269.83,0.0
2025-05-15,NB-SMA-134,2,16866.82,8433.41,0.0
2026-01-02,NB-DÉC-077,8,43365.04,5420.63,0.0
2026-02-23,NB-DÉC-069,10,40891.3,4089.13,0.0
2025-03-18,NB-FUR-016,29,1002384.13,34564.97,0.0
2024-01-02,NB-FUR-045,19,337416.63,17758.77,1.0
2024-05-30,NB-FUR-021,14,430094.98,30721.07,0.0
2024-05-13,NB-KIT-173,1,4104.83,4104.83,0.0
2025-02-10,NB-DÉC-054,11,62466.14,5678.74,0.0
2024-11-16,NB-DÉC-055,8,36226.32,4528.29,0.0
2024-11-13,NB-DÉC-081,17,44322.06,2607.18,0.0
2025-10-31,NB-KIT-162,3,19882.86,6627.62,0.0
2025-09-04,NB-FUR-018,13,150642.18,11587.86,0.0
2024-08-22,NB-KIT-175,2,8388.32,4194.16,0.0
2024-12-11,NB-SMA-119,4,53418.72,13354.68,0.0
2025-08-03,NB-SMA-114,12,230219.76,19184.98,0.0
2025-07-16,NB-SMA-124,5,78580.15,15716.03,0.0
2025-06-19,NB-FUR-038,5,110944.7,22188.94,0.0
2024-11-24,NB-SMA-143,4,19818.4,4954.6,0.0
2024-06-17,NB-KIT-153,3,16124.73,5374.91,0.0
2024-06-03,NB-SMA-145,3,51733.17,17244.39,0.0
2024-08-31,NB-SMA-111,18,154649.7,8591.65,0.0
2025-09-30,NB-FUR-031,5,55676.8,11135.36,0.0
2025-07-04,NB-SMA-136,2,23683.56,11841.78,0.0
2024-09-30,NB-DÉC-080,18,127143.72,7063.54,0.0
2025-03-21,NB-KIT-165,3,12565.41,4188.47,0.0
2024-11-10,NB-FUR-038,18,399400.92,22188.94,0.0
2026-03-14,NB-KIT-198,1,4879.01,4879.01,0.0
2024-05-14,NB-FUR-035,8,208051.52,26006.44,0.0
2025-05-15,NB-SMA-117,7,53906.37,7700.91,0.0
2024-09-09,NB-DÉC-060,7,45736.25,6533.75,0.0
2025-10-27,NB-FUR-044,16,177569.28,11098.08,0.0
2024-02-09,NB-KIT-163,10,63450.2,6345.02,1.0
2026-01-24,NB-FUR-023,33,739398.33,22406.01,0.0
2024-05-30,NB-FUR-025,17,450831.16,26519.48,0.0
2024-04-15,NB-DÉC-091,12,34503.36,2875.28,0.0
2025-03-02,NB-FUR-010,29,718377.27,24771.63,0.0
2024-11-21,NB-SMA-112,11,161518.94,14683.54,0.0
2025-06-06,NB-SMA-116,6,28688.04,4781.34,0.0
2025-04-04,NB-DÉC-080,12,84762.48,7063.54,0.0
2024-04-06,NB-SMA-124,17,267172.51,15716.03,0.0
2024-06-24,NB-SMA-128,16,301003.52,18812.72,0.0
2025-12-24,NB-SMA-134,5,32271.45,6454.29,1.0
2024-02-08,NB-SMA-111,18,154649.7,8591.65,0.0
2026-02-25,NB-DÉC-084,8,16380.56,2047.57,0.0
2024-01-11,NB-DÉC-063,5,5551.55,1110.31,0.0
2024-03-24,NB-FUR-029,15,362122.95,24141.53,0.0
2025-12-21,NB-FUR-016,30,1036949.1,34564.97,0.0
2025-07-19,NB-SMA-117,13,100111.83,7700.91,0.0
2024-05-15,NB-FUR-039,7,45096.73,6442.39,0.0
2025-10-18,NB-SMA-126,32,598002.88,18687.59,0.0
2025-01-10,NB-DÉC-080,18,127143.72,7063.54,0.0
2025-09-03,NB-KIT-200,0,0.0,6247.93,0.0
2026-03-01,NB-DÉC-063,8,8882.48,1110.31,0.0
2025-02-13,NB-SMA-146,2,18762.38,9381.19,0.0
2024-03-10,NB-KIT-189,0,0.0,4286.84,0.0
2024-08-04,NB-DÉC-065,7,12851.16,1835.88,0.0
2024-01-01,NB-SMA-118,5,50228.3,10045.66,0.0
2025-12-01,NB-SMA-117,18,138616.38,7700.91,0.0
2024-12-19,NB-SMA-150,1,9202.12,9202.12,0.0
2025-04-18,NB-FUR-007,44,342152.36,7776.19,0.0
2024-01-31,NB-KIT-155,7,53710.72,7672.96,1.0
2024-08-26,NB-KIT-179,1,4015.05,4015.05,0.0
2024-12-15,NB-DÉC-062,12,28097.4,2341.45,0.0
2025-09-06,NB-DÉC-083,18,68512.86,3806.27,0.0
2024-02-01,NB-DÉC-068,14,68561.5,4897.25,0.0
2025-01-26,NB-FUR-008,58,524022.46,9034.87,1.0
2025-09-16,NB-FUR-032,17,530218.1,31189.3,0.0
2025-05-11,NB-KIT-157,1,1764.83,1764.83,0.0
2024-09-15,NB-SMA-142,12,107169.48,8930.79,1.0
2024-02-28,NB-FUR-031,3,33406.08,11135.36,0.0
2025-06-18,NB-KIT-157,2,3529.66,1764.83,0.0
2024-12-14,NB-SMA-114,18,345329.64,19184.98,0.0
2026-01-14,NB-DÉC-075,8,45727.52,5715.94,0.0
2025-05-04,NB-KIT-181,1,2833.99,2833.99,0.0
2024-06-11,NB-KIT-176,0,0.0,2470.85,0.0
2024-03-21,NB-FUR-043,16,120111.2,7506.95,0.0
2024-04-22,NB-SMA-115,16,247576.32,15473.52,0.0
2024-05-07,NB-FUR-024,28,365854.44,13066.23,0.0
2026-03-04,NB-DÉC-095,12,67775.88,5647.99,0.0
2026-03-12,NB-DÉC-092,34,114601.08,3370.62,1.0
2024-05-18,NB-KIT-188,0,0.0,1109.59,0.0
2025-08-16,NB-FUR-031,8,89082.88,11135.36,0.0
2025-03-27,NB-DÉC-069,13,53158.69,4089.13,0.0
2025-09-10,NB-SMA-118,11,110502.26,10045.66,0.0
2024-09-13,NB-FUR-005,29,758265.32,26147.08,0.0
2024-09-04,NB-FUR-011,29,1177206.28,40593.32,0.0
2025-02-25,NB-KIT-198,0,0.0,4879.01,0.0
2025-02-11,NB-DÉC-086,7,20015.52,2859.36,0.0
2025-08-28,NB-DÉC-065,5,9179.4,1835.88,0.0
2024-10-09,NB-DÉC-058,5,11811.2,2362.24,0.0
2024-05-29,NB-SMA-108,12,125334.12,10444.51,0.0
2024-11-16,NB-SMA-137,1,15159.33,15159.33,0.0
2025-07-16,NB-FUR-046,10,85241.8,8524.18,0.0
2025-10-02,NB-SMA-117,24,184821.84,7700.91,0.0
2025-09-19,NB-KIT-199,2,6128.18,3064.09,0.0
2024-02-18,NB-FUR-026,50,411870.5,8237.41,0.0
2025-06-11,NB-FUR-046,11,93765.98,8524.18,0.0
2025-03-04,NB-FUR-031,5,55676.8,11135.36,0.0
2025-10-20,NB-SMA-130,50,653166.0,13063.32,1.0
2024-12-05,NB-DÉC-082,8,48986.72,6123.34,0.0
2024-10-06,NB-SMA-110,27,579307.95,21455.85,0.0
2025-03-25,NB-FUR-024,72,789978.96,10971.93,1.0
2025-04-23,NB-DÉC-075,14,66937.64,4781.26,1.0
2025-05-11,NB-KIT-151,4,20451.84,5112.96,0.0
2025-02-16,NB-SMA-134,2,16866.82,8433.41,0.0
2025-05-24,NB-SMA-121,23,433135.31,18831.97,0.0
2025-10-15,NB-DÉC-098,17,74703.1,4394.3,0.0
2024-03-01,NB-DÉC-065,3,5507.64,1835.88,0.0
2025-01-02,NB-SMA-142,2,20613.48,10306.74,0.0
2025-11-28,NB-SMA-108,36,334029.6,9278.6,1.0
2024-06-17,NB-SMA-146,6,56287.14,9381.19,0.0
2024-11-29,NB-DÉC-051,18,25914.06,1439.67,1.0
2026-01-11,NB-SMA-123,19,345764.47,18198.13,0.0
2024-10-13,NB-DÉC-095,30,169439.7,5647.99,0.0
2025-03-18,NB-SMA-120,11,69596.12,6326.92,0.0
2024-07-18,NB-KIT-169,3,19255.77,6418.59,1.0
2025-04-15,NB-SMA-118,8,80365.28,10045.66,0.0
2024-09-11,NB-FUR-012,33,712879.53,21602.41,0.0
2024-09-12,NB-DÉC-076,13,99982.61,7690.97,0.0
2025-10-11,NB-SMA-106,25,181830.5,7273.22,0.0
2025-03-29,NB-FUR-050,20,428532.8,21426.64,0.0
2025-09-29,NB-KIT-165,7,22845.9,3263.7,1.0
2024-07-14,NB-SMA-128,13,244565.36,18812.72,0.0
2025-03-28,NB-FUR-032,15,467839.5,31189.3,0.0
2024-04-06,NB-SMA-129,15,198508.05,13233.87,0.0
2025-12-18,NB-SMA-119,8,106837.44,13354.68,0.0
2026-03-06,NB-FUR-031,5,55676.8,11135.36,0.0
2024-03-14,NB-DÉC-069,11,44980.43,4089.13,0.0
2024-08-01,NB-FUR-033,15,133370.25,8891.35,0.0
2024-10-04,NB-SMA-136,10,93583.5,9358.35,1.0
2024-10-26,NB-FUR-030,48,583502.88,12156.31,0.0
2025-10-30,NB-KIT-184,1,7938.04,7938.04,0.0
2024-06-24,NB-SMA-105,11,123679.38,11243.58,0.0
2025-07-29,NB-SMA-148,1,16836.43,16836.43,0.0
2024-09-29,NB-KIT-192,0,0.0,589.51,1.0
2024-11-01,NB-SMA-102,16,163476.8,10217.3,0.0
2025-05-29,NB-FUR-008,15,161842.95,10789.53,0.0
2025-02-23,NB-DÉC-097,39,80981.16,2076.44,1.0
2026-01-14,NB-SMA-140,1,4550.15,4550.15,0.0
2025-09-12,NB-FUR-025,17,450831.16,26519.48,0.0
2025-02-12,NB-SMA-114,16,306959.68,19184.98,0.0
2025-05-17,NB-DÉC-060,16,104540.0,6533.75,0.0
