sku_id,category,subcategory,forecast_week,week_horizon,predicted_units,lower_ci_80,upper_ci_80,baseline_units,unit_cost,list_price
NB-KIT-176,Kitchenware,Cookware Sets,2026-05-18,7,1.9,0.0,6.7,1.8,1154.94,2470.85
NB-KIT-176,Kitchenware,Cookware Sets,2026-05-25,8,1.3,0.0,6.7,1.8,1154.94,2470.85
NB-KIT-177,Kitchenware,Storage Containers,2026-04-06,1,2.0,0.0,6.8,1.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-04-13,2,2.0,0.0,6.8,2.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-04-20,3,2.0,0.0,6.8,6.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-04-27,4,1.9,0.0,6.8,3.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-05-04,5,2.2,0.0,6.7,2.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-05-11,6,2.3,0.0,6.7,2.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-05-18,7,2.3,0.0,6.7,2.0,809.99,2007.57
NB-KIT-177,Kitchenware,Storage Containers,2026-05-25,8,1.6,0.0,6.7,1.9,809.99,2007.57
NB-KIT-178,Kitchenware,Cutlery,2026-04-06,1,1.9,0.0,6.7,0.0,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-04-13,2,1.2,0.0,6.7,2.0,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-04-20,3,1.8,0.0,6.7,3.0,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-04-27,4,1.7,0.0,6.7,1.0,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-05-04,5,1.9,0.0,6.7,1.9,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-05-11,6,1.1,0.1,6.7,1.2,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-05-18,7,1.1,0.1,6.7,1.8,1605.15,2746.31
NB-KIT-178,Kitchenware,Cutlery,2026-05-25,8,0.9,0.1,6.7,1.7,1605.15,2746.31
NB-KIT-179,Kitchenware,Cookware Sets,2026-04-06,1,0.7,0.0,6.7,1.0,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-04-13,2,0.5,0.0,6.7,1.0,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-04-20,3,0.5,0.0,6.7,2.0,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-04-27,4,0.7,0.0,6.7,0.0,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-05-04,5,0.6,0.0,6.7,0.7,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-05-11,6,0.6,0.0,6.7,0.5,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-05-18,7,0.6,0.0,6.7,0.5,2238.08,4015.05
NB-KIT-179,Kitchenware,Cookware Sets,2026-05-25,8,0.7,0.0,6.7,0.7,2238.08,4015.05
NB-KIT-180,Kitchenware,Dinnerware,2026-04-06,1,1.4,0.0,6.7,4.0,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-04-13,2,1.5,0.0,6.7,3.0,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-04-20,3,1.1,0.0,6.7,1.0,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-04-27,4,1.1,0.0,6.7,0.0,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-05-04,5,0.7,0.0,6.7,1.4,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-05-11,6,0.5,0.0,6.7,1.5,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-05-18,7,0.6,0.0,6.7,1.1,2437.26,4676.47
NB-KIT-180,Kitchenware,Dinnerware,2026-05-25,8,0.7,0.0,6.7,1.1,2437.26,4676.47
NB-KIT-181,Kitchenware,Storage Containers,2026-04-06,1,1.7,0.0,6.8,0.0,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-04-13,2,1.7,0.2,6.7,4.0,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-04-20,3,1.6,0.0,6.7,2.0,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-04-27,4,1.7,0.0,6.7,2.0,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-05-04,5,1.9,0.0,6.7,1.7,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-05-11,6,1.7,0.0,6.7,1.7,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-05-18,7,1.9,0.0,6.7,1.6,1323.67,2833.99
NB-KIT-181,Kitchenware,Storage Containers,2026-05-25,8,1.3,0.0,6.7,1.7,1323.67,2833.99
NB-KIT-182,Kitchenware,Baking Tools,2026-04-06,1,0.1,0.0,6.7,1.0,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-04-13,2,0.0,0.0,6.7,0.0,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-04-20,3,0.6,0.0,6.7,1.0,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-04-27,4,0.1,0.0,6.7,0.0,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-05-04,5,0.6,0.0,6.7,0.1,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-05-11,6,0.6,0.0,6.7,0.0,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-05-18,7,0.6,0.0,6.7,0.6,2434.61,5851.49
NB-KIT-182,Kitchenware,Baking Tools,2026-05-25,8,0.6,0.0,6.7,0.1,2434.61,5851.49
NB-KIT-183,Kitchenware,Storage Containers,2026-04-06,1,0.8,0.0,6.7,4.0,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-04-13,2,0.4,0.0,6.7,1.0,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-04-20,3,0.5,0.0,6.7,1.0,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-04-27,4,0.6,0.0,6.7,1.0,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-05-04,5,0.5,0.0,6.7,0.8,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-05-11,6,0.5,0.0,6.7,0.4,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-05-18,7,0.5,0.0,6.7,0.5,1727.48,4025.33
NB-KIT-183,Kitchenware,Storage Containers,2026-05-25,8,0.5,0.0,6.7,0.6,1727.48,4025.33
NB-KIT-184,Kitchenware,Dinnerware,2026-04-06,1,0.0,0.0,6.7,0.0,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-04-13,2,0.1,0.0,6.7,0.0,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-04-20,3,0.6,0.0,6.7,0.0,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-04-27,4,0.6,0.0,6.7,0.0,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-05-04,5,0.6,0.0,6.7,0.0,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-05-11,6,0.6,0.0,6.7,0.1,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-05-18,7,0.5,0.0,6.7,0.6,3349.41,7938.04
NB-KIT-184,Kitchenware,Dinnerware,2026-05-25,8,0.5,0.0,6.7,0.6,3349.41,7938.04
NB-KIT-185,Kitchenware,Storage Containers,2026-04-06,1,0.1,0.0,6.7,0.0,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-04-13,2,0.1,0.0,6.7,0.0,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-04-20,3,0.5,0.0,6.7,0.0,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-04-27,4,0.5,0.0,6.7,0.0,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-05-04,5,0.5,0.0,6.7,0.1,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-05-11,6,0.6,0.0,6.7,0.1,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-05-18,7,0.5,0.0,6.7,0.5,3934.09,8093.36
NB-KIT-185,Kitchenware,Storage Containers,2026-05-25,8,0.6,0.0,6.7,0.5,3934.09,8093.36
NB-KIT-186,Kitchenware,Baking Tools,2026-04-06,1,2.5,0.5,8.0,5.0,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-04-13,2,2.3,0.7,8.1,8.0,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-04-20,3,2.3,0.6,8.1,8.0,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-04-27,4,2.4,0.5,7.5,0.0,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-05-04,5,3.1,0.1,7.0,2.5,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-05-11,6,2.7,0.1,7.0,2.3,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-05-18,7,2.7,0.1,6.8,2.3,3504.07,7014.34
NB-KIT-186,Kitchenware,Baking Tools,2026-05-25,8,1.9,0.1,6.8,2.4,3504.07,7014.34
NB-KIT-187,Kitchenware,Cutlery,2026-04-06,1,2.1,0.0,6.8,2.0,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-04-13,2,2.1,0.2,6.8,2.0,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-04-20,3,2.2,0.2,6.8,5.0,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-04-27,4,2.1,0.0,6.8,0.0,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-05-04,5,2.1,0.0,6.8,2.1,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-05-11,6,2.2,0.0,6.8,2.1,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-05-18,7,2.2,0.0,6.7,2.2,4419.25,8357.0
NB-KIT-187,Kitchenware,Cutlery,2026-05-25,8,1.7,0.0,6.7,2.1,4419.25,8357.0
NB-KIT-188,Kitchenware,Storage Containers,2026-04-06,1,2.1,0.0,7.0,6.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-04-13,2,2.0,0.0,7.0,5.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-04-20,3,1.0,0.0,7.0,2.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-04-27,4,1.2,0.0,6.8,2.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-05-04,5,1.4,0.0,6.8,2.1,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-05-11,6,1.1,0.0,6.8,2.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-05-18,7,1.9,0.0,6.8,1.0,483.32,1109.59
NB-KIT-188,Kitchenware,Storage Containers,2026-05-25,8,1.8,0.0,6.7,1.2,483.32,1109.59
NB-KIT-189,Kitchenware,Storage Containers,2026-04-06,1,0.7,0.0,6.7,1.0,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-04-13,2,0.7,0.0,6.7,1.0,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-04-20,3,0.7,0.0,6.7,0.0,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-04-27,4,0.5,0.0,6.7,0.0,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-05-04,5,0.5,0.0,6.7,0.7,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-05-11,6,0.5,0.0,6.7,0.7,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-05-18,7,0.7,0.0,6.7,0.7,1921.53,4286.84
NB-KIT-189,Kitchenware,Storage Containers,2026-05-25,8,0.7,0.0,6.7,0.5,1921.53,4286.84
NB-KIT-190,Kitchenware,Cutlery,2026-04-06,1,2.0,0.0,6.7,1.0,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-04-13,2,2.4,0.0,6.7,2.0,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-04-20,3,2.3,0.0,6.7,1.0,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-04-27,4,2.3,0.0,6.7,0.0,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-05-04,5,2.3,0.0,6.7,2.0,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-05-11,6,2.2,0.0,6.7,2.4,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-05-18,7,2.3,0.0,6.7,2.3,2380.38,4117.14
NB-KIT-190,Kitchenware,Cutlery,2026-05-25,8,1.7,0.0,6.7,2.3,2380.38,4117.14
NB-KIT-191,Kitchenware,Dinnerware,2026-04-06,1,1.7,0.0,6.7,4.0,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-04-13,2,1.1,0.0,6.7,1.0,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-04-20,3,1.1,0.0,6.7,2.0,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-04-27,4,1.2,0.0,6.7,0.0,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-05-04,5,1.3,0.0,6.7,1.7,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-05-11,6,1.2,0.0,6.7,1.1,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-05-18,7,0.4,0.0,6.7,1.1,3952.74,9484.02
NB-KIT-191,Kitchenware,Dinnerware,2026-05-25,8,0.2,0.0,6.7,1.2,3952.74,9484.02
NB-KIT-192,Kitchenware,Storage Containers,2026-04-06,1,0.7,0.0,6.7,3.0,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-04-13,2,0.6,0.0,6.7,0.0,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-04-20,3,0.4,0.0,6.7,1.0,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-04-27,4,0.4,0.0,6.7,0.0,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-05-04,5,0.4,0.0,6.7,0.7,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-05-11,6,0.6,0.0,6.7,0.6,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-05-18,7,0.5,0.0,6.7,0.4,364.46,661.61
NB-KIT-192,Kitchenware,Storage Containers,2026-05-25,8,0.6,0.0,6.7,0.4,364.46,661.61
NB-KIT-193,Kitchenware,Cutlery,2026-04-06,1,1.9,0.0,6.7,3.0,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-04-13,2,1.9,0.0,6.7,2.0,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-04-20,3,2.1,0.0,6.7,0.0,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-04-27,4,1.9,0.0,6.7,3.0,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-05-04,5,2.0,0.0,6.7,1.9,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-05-11,6,1.9,0.0,6.7,1.9,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-05-18,7,1.9,0.0,6.7,2.1,614.28,1428.34
NB-KIT-193,Kitchenware,Cutlery,2026-05-25,8,1.2,0.0,6.7,1.9,614.28,1428.34
NB-KIT-194,Kitchenware,Storage Containers,2026-04-06,1,1.9,0.0,6.8,4.0,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-04-13,2,1.9,0.0,6.8,4.0,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-04-20,3,1.9,0.0,6.8,4.0,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-04-27,4,2.1,0.0,6.8,0.0,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-05-04,5,2.0,0.0,6.7,1.9,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-05-11,6,2.1,0.0,6.8,1.9,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-05-18,7,2.0,0.0,6.7,1.9,3029.31,7214.04
NB-KIT-194,Kitchenware,Storage Containers,2026-05-25,8,1.5,0.0,6.7,2.1,3029.31,7214.04
NB-KIT-195,Kitchenware,Baking Tools,2026-04-06,1,1.9,0.0,6.8,6.0,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-04-13,2,2.1,0.0,6.8,1.0,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-04-20,3,2.0,0.0,6.8,3.0,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-04-27,4,2.0,0.0,6.8,0.0,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-05-04,5,2.0,0.0,6.7,1.9,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-05-11,6,2.2,0.0,6.7,2.1,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-05-18,7,2.2,0.0,6.7,2.0,1896.04,3703.59
NB-KIT-195,Kitchenware,Baking Tools,2026-05-25,8,1.7,0.0,6.7,2.0,1896.04,3703.59
NB-KIT-196,Kitchenware,Storage Containers,2026-04-06,1,2.1,0.0,6.8,3.0,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-04-13,2,2.2,0.1,6.7,3.0,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-04-20,3,1.9,0.0,6.7,5.0,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-04-27,4,2.1,0.0,6.7,1.0,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-05-04,5,2.2,0.1,6.7,2.1,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-05-11,6,2.3,0.1,6.7,2.2,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-05-18,7,2.2,0.1,6.7,1.9,3964.01,6852.66
NB-KIT-196,Kitchenware,Storage Containers,2026-05-25,8,1.7,0.0,6.7,2.1,3964.01,6852.66
NB-KIT-197,Kitchenware,Dinnerware,2026-04-06,1,0.0,0.0,6.7,1.0,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-04-13,2,0.1,0.0,6.7,0.0,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-04-20,3,0.6,0.0,6.7,0.0,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-04-27,4,0.6,0.0,6.7,0.0,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-05-04,5,0.6,0.0,6.7,0.0,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-05-11,6,0.6,0.0,6.7,0.1,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-05-18,7,0.6,0.0,6.7,0.6,4489.19,10313.52
NB-KIT-197,Kitchenware,Dinnerware,2026-05-25,8,0.5,0.0,6.7,0.6,4489.19,10313.52
NB-KIT-198,Kitchenware,Cookware Sets,2026-04-06,1,1.2,0.0,6.7,1.0,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-04-13,2,1.5,0.0,6.7,3.0,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-04-20,3,1.3,0.0,6.7,2.0,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-04-27,4,1.0,0.0,6.7,0.0,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-05-04,5,1.3,0.0,6.7,1.2,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-05-11,6,0.6,0.0,6.7,1.5,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-05-18,7,0.5,0.0,6.7,1.3,2163.45,4879.01
NB-KIT-198,Kitchenware,Cookware Sets,2026-05-25,8,0.7,0.0,6.7,1.0,2163.45,4879.01
NB-KIT-199,Kitchenware,Cookware Sets,2026-04-06,1,2.1,0.0,7.0,4.0,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-04-13,2,2.1,0.0,7.0,4.0,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-04-20,3,1.8,0.0,6.8,4.0,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-04-27,4,1.6,0.0,6.8,1.0,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-05-04,5,2.1,0.0,6.8,2.1,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-05-11,6,1.9,0.0,6.8,2.1,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-05-18,7,2.0,0.0,6.7,1.8,1532.14,3064.09
NB-KIT-199,Kitchenware,Cookware Sets,2026-05-25,8,1.7,0.0,6.7,1.6,1532.14,3064.09
NB-KIT-200,Kitchenware,Storage Containers,2026-04-06,1,2.0,0.0,6.7,2.0,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-04-13,2,1.7,0.1,6.7,1.0,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-04-20,3,1.7,0.0,6.7,5.0,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-04-27,4,1.5,0.0,6.7,1.0,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-05-04,5,1.9,0.1,6.7,2.0,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-05-11,6,1.8,0.1,6.7,1.7,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-05-18,7,1.7,0.1,6.7,1.7,2676.9,6247.93
NB-KIT-200,Kitchenware,Storage Containers,2026-05-25,8,1.3,0.0,6.7,1.5,2676.9,6247.93
NB-SMA-101,Small Appliances,Toasters,2026-04-06,1,24.0,7.7,24.0,60.0,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-04-13,2,19.7,7.7,19.7,65.0,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-04-20,3,6.1,6.4,22.9,69.0,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-04-27,4,0.0,7.5,26.0,14.0,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-05-04,5,0.0,4.4,17.2,24.0,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-05-11,6,0.7,1.0,15.2,19.7,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-05-18,7,0.0,1.4,8.6,6.1,3160.06,5767.9
NB-SMA-101,Small Appliances,Toasters,2026-05-25,8,0.0,0.8,4.6,0.0,3160.06,5767.9
NB-SMA-102,Small Appliances,Electric Kettles,2026-04-06,1,34.7,12.7,37.7,114.0,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-04-13,2,38.5,13.1,38.5,108.0,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-04-20,3,37.3,12.4,37.3,118.0,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-04-27,4,20.0,8.6,20.0,30.0,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-05-04,5,12.0,7.1,12.0,34.7,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-05-11,6,8.5,6.3,8.5,38.5,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-05-18,7,2.6,5.9,11.8,37.3,5036.44,10217.3
NB-SMA-102,Small Appliances,Electric Kettles,2026-05-25,8,0.6,3.6,13.9,20.0,5036.44,10217.3
NB-SMA-103,Small Appliances,Electric Kettles,2026-04-06,1,21.5,5.9,23.5,78.0,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-04-13,2,12.7,6.7,28.2,60.0,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-04-20,3,3.4,6.3,23.9,78.0,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-04-27,4,0.0,6.4,24.8,17.0,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-05-04,5,0.0,5.5,17.8,21.5,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-05-11,6,0.3,1.2,12.4,12.7,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-05-18,7,0.0,1.4,8.7,3.4,6152.76,13134.9
NB-SMA-103,Small Appliances,Electric Kettles,2026-05-25,8,0.0,0.6,2.5,0.0,6152.76,13134.9
NB-SMA-104,Small Appliances,Toasters,2026-04-06,1,4.5,5.3,28.4,37.0,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-04-13,2,0.0,5.4,24.9,38.0,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-04-20,3,1.1,4.7,11.9,34.0,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-04-27,4,0.0,2.3,5.7,13.0,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-05-04,5,0.0,1.6,6.3,4.5,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-05-11,6,0.0,1.5,6.8,0.0,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-05-18,7,0.9,0.5,3.3,1.1,6390.71,12949.14
NB-SMA-104,Small Appliances,Toasters,2026-05-25,8,0.3,0.2,5.8,0.0,6390.71,12949.14
NB-SMA-105,Small Appliances,Electric Kettles,2026-04-06,1,32.7,9.1,32.7,90.0,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-04-13,2,28.8,10.5,28.8,91.0,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-04-20,3,16.9,9.7,16.9,78.0,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-04-27,4,9.0,7.2,9.0,21.0,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-05-04,5,0.0,6.5,16.3,32.7,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-05-11,6,0.0,5.7,15.9,28.8,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-05-18,7,1.7,1.1,14.9,16.9,6742.89,11243.58
NB-SMA-105,Small Appliances,Electric Kettles,2026-05-25,8,0.0,0.9,13.3,9.0,6742.89,11243.58
NB-SMA-106,Small Appliances,Blenders,2026-04-06,1,37.6,11.6,43.2,143.0,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-04-13,2,46.9,12.8,46.9,90.0,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-04-20,3,41.1,13.7,41.1,134.0,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-04-27,4,21.8,11.5,21.8,20.0,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-05-04,5,16.5,8.5,16.5,37.6,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-05-11,6,10.6,6.4,10.6,46.9,4191.83,7273.22
NB-SMA-106,Small Appliances,Blenders,2026-05-18,7,2.9,6.0,2.9,41.1,4191.83,7273.22
